question_id,resumo,status_editorial,instituicao,banca,ano,origem_conhecida,origin_kind,autoria_provavel,rights_status,evidencia_classificacao,requires_media,media_present,media_rights_status,commercial_status,grupo_origem,disciplina,motivo,proximo_passo
98d0ffcb-902a-4e55-bef1-deba110dbcca,"Um paciente apresenta tosse persistente há 2 anos. De acordo com a duração dos sintomas, como se classifica a tosse em aguda, subaguda e crô",published,,,,PUC/Saúde do Adulto 1/Pneumologia/Tutorial/Caso 3/Tutorial 3 - Estou tendo tosse.pdf; Pesquisa ativa (Irwin RS et al. Classification of Cough as a Symptom in Ad,authorial,provavel_com_dependencia_de_terceiro,pending,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,curricular_PUC_tutorial_caso,Pneumologia,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
4da37554-277f-409a-b87a-63de7627ed0c,"Quais critérios definem uma hemoptise como grave/ameaçadora à vida, exigindo abordagem de urgência?",published,,,,PUC/Saúde do Adulto 1/Pneumologia/Tutorial/Caso 3/Tutorial 3 - Estou tendo tosse.pdf; Pesquisa ativa (Ittrich H et al. The Diagnosis and Treatment of Hemoptysis,authorial,provavel_com_dependencia_de_terceiro,pending,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,curricular_PUC_tutorial_caso,Pneumologia,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
54ae585e-3340-4b4c-9bf9-1f117b8c1c95,Como se define hemoptise e como ela costuma ser classificada quanto ao volume eliminado?,published,,,,PUC/Saúde do Adulto 1/Pneumologia/Tutorial/Caso 3/Tutorial 3 - Estou tendo tosse.pdf; Pesquisa ativa (Ittrich H et al. The Diagnosis and Treatment of Hemoptysis,authorial,provavel_com_dependencia_de_terceiro,pending,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,curricular_PUC_tutorial_caso,Pneumologia,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
3f5ca5b3-5a0c-402b-88bc-61b47fb4b82b,"Qual é a principal diferença entre a circulação pulmonar (artérias pulmonares) e a circulação brônquica, e por que essa distinção é relevant",published,,,,PUC/Saúde do Adulto 1/Pneumologia/Tutorial/Caso 3/Tutorial 3 - Estou tendo tosse.pdf; Pesquisa ativa (Ittrich H et al. The Diagnosis and Treatment of Hemoptysis,authorial,provavel_com_dependencia_de_terceiro,pending,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,curricular_PUC_tutorial_caso,Pneumologia,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
a0048152-1c16-4726-86c7-0ba18e9b6117,"Diante de um paciente com hemoptise volumosa, qual é a sequência lógica de manejo inicial e tratamento definitivo?",published,,,,"PUC/Saúde do Adulto 1/Pneumologia/Tutorial/Caso 3/Tutorial 3 - Estou tendo tosse.pdf; Pesquisa ativa (Sakr L, Dutau H. Massive hemoptysis: an update on the role",authorial,provavel_com_dependencia_de_terceiro,pending,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,curricular_PUC_tutorial_caso,Pneumologia,"Questão redigida pelo usuário, mas o caso/tutorial-fonte citado é material curricular da instituição de ensino (PUC), possivelmente de autoria de docente/curso — extensão de reuso verbatim do caso não auditada neste levantamento. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
5fb8d686-c1de-46d6-8684-a32c0839c886,"Em um homem adulto de 70 kg, quais valores aproximados representam a água corporal total e o volume do espaço extracelular, respectivamente?",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 2–6",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
e0c605bf-4e4d-4813-a9d3-77edd78e792b,Qual relação entre sódio corporal e compartimentos hídricos é central para interpretar o exame físico do paciente?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 7–10",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
bef0b35a-df53-4dcd-94af-33157c7359b9,Como o rim responde fisiologicamente às alterações do volume extracelular efetivo?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 10",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
6e379a44-a34d-4725-9e58-e18c0e6a1a5b,"Paciente apresenta sede, turgor cutâneo diminuído, hipotensão ortostática, oligúria e pulso fino, sem choque. Segundo a classificação aprese",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 11",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
dd3abb0d-c055-43a7-bf53-0f479902fb57,"Com sódio de 140 mEq/L, glicose de 90 mg/dL e ureia de 30 mg/dL, qual é a osmolalidade plasmática calculada aproximada pela fórmula da aula?",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 13–15",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
bcde8b84-5c45-4242-b21d-2cc9aad5b8ce,Qual proporção da água filtrada é reabsorvida no túbulo proximal?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 16–23",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
02b50c6e-f090-46dc-9472-008fd1a57a8a,Qual interpretação conceitual das alterações da natremia foi enfatizada na aula?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 14–15 e 24–25",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
6ef1afb7-c2a6-41a8-ad50-f6e8e6ef036b,Assinale a alternativa correta sobre a classificação de gliomas por grau (OMS) apresentada no material.,published,,,,"Extração e Consolidação — LANCCILO (Tumores do Sistema Nervoso Central), Prof. Dr. Carlos Zicarelli, Disciplina de Neurocirurgia, LANCCILO/PUCPR — Slide 17 (IMG",authorial,provavel_com_dependencia_de_terceiro,pending,Fonte é extração/consolidação de material de liga/grupo acadêmico (LANCCILO) atribuído a um professor nomeado — direitos do material-fonte não documentados. Sem atestação humana de direitos.,false,false,not_applicable,hold_rights,extracao_compendio_LANCCILO,Neurocirurgia,Fonte é extração/consolidação de material de liga/grupo acadêmico (LANCCILO) atribuído a um professor nomeado — direitos do material-fonte não documentados. Sem atestação humana de direitos.,"Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
06b215c3-b870-48c7-89ef-b19ee4e658a8,"Idosa em uso de hidroclorotiazida apresenta diarreia, hipotensão ortostática e Na de 126 mEq/L. Qual mecanismo e tratamento inicial são mais",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 31–34",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
4a3f5f1b-7dd2-4bd4-ba8b-729eeebd9508,"Em paciente sem edema nem sinais de depleção, com hiponatremia hipotônica, quais diagnósticos devem ser lembrados antes de atribuir o quadro",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 35–37",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
b8277cea-51b0-4f58-b784-2f3b1406e50a,Paciente recebe grande carga de bicarbonato de sódio e desenvolve hipernatremia com expansão do volume extracelular. Qual tratamento geral c,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 44–47",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
528cd934-8086-461d-8fea-6f7c0ad4c3ac,"Grande queimado apresenta hipotensão, taquicardia e hipernatremia após perdas cutâneas importantes. Qual é a prioridade terapêutica inicial ",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 48–51",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
63f05486-506c-427b-ac68-4d0361142c5b,"Qual cenário representa hipernatremia causada predominantemente por perda de água, com conteúdo corporal de sódio inicialmente preservado?",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 52–55",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
aeb5074b-e071-4617-88ff-ada447b0418e,Por que a secreção de ADH é considerada “inapropriada” na SIHAD?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 60",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
53d08ed6-ccbd-4fd6-858a-792b700abb14,Qual conjunto contém apenas causas ou associações de SIHAD apresentadas na aula?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 61",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
e2739972-7b63-4eee-92ba-5f446e9c26d7,Quais são as medidas terapêuticas para SIHAD e como a gravidade orienta o uso de furosemida ou salina hipertônica?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 63",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
08e795c4-dbf3-4a89-9916-1ddd45852f72,Qual mecanismo foi apresentado para a hiponatremia da síndrome cerebral perdedora de sal?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 64",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
d0df1e4e-4f03-4daa-9c44-b536c7cb42f7,"Após hemorragia subaracnoide, paciente desenvolve hiponatremia, poliúria, hipotensão ortostática, Na urinário de 70 mEq/L e urina concentrad",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 64–66 e 72",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
7786e527-306a-4d2a-9734-49c48ad45c32,Qual tratamento é coerente com a fisiopatologia da síndrome cerebral perdedora de sal?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 67",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
4f01c5a7-fd56-4248-934e-086bd84edcec,Qual é a diferença fisiopatológica entre diabetes insípido central e nefrogênico?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 68",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
8d7fad3f-d50b-4077-adca-ca1af5297153,"Paciente após cirurgia hipofisária apresenta diurese de 5 mL/kg/h, Na 151 mEq/L, osmolalidade plasmática 305 mOsm/kg, osmolalidade urinária ",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slides 68–72",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
bb2770c5-2d71-4027-8318-4e5869000855,Como são corrigidas a água e a volemia no diabetes insípido e quando a desmopressina está indicada?,published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 71",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
1285e601-f63d-4c29-a904-6e98d020ec6d,"Como natremia, concentração urinária e volume extracelular diferenciam SIHAD, síndrome cerebral perdedora de sal e diabetes insípido?",published,,,,"DISTÚRBIO DE SÓDIO E ÁGUA.pdf, slide 72",authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_sodio_agua,Fisiologia e fisiopatologia,"Fonte citada é slide de aula (Distúrbio de Sódio e Água) sem autor/instituição registrados no banco — provável material de curso de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
02e0ec6a-ef3e-472c-9079-6dc4fa20f524,Qual descrição distingue corretamente farmacocinética de farmacodinâmica?,published,,,,Aulas Antimicrobianos I-III (Agressão e Defesa 2) + Guia Integrado de Antimicrobianos + pesquisa ativa,authorial,provavel_com_dependencia_de_terceiro,pending,"Fonte citada é aula de curso (Antimicrobianos I-III) + guia integrado — provável material didático de terceiro, direitos não documentados. Sem atestação humana de direitos.",false,false,not_applicable,hold_rights,aula_professor_pdf_antimicrobianos,Farmacologia,"Fonte citada é aula de curso (Antimicrobianos I-III) + guia integrado — provável material didático de terceiro, direitos não documentados. Sem atestação humana de direitos.","Obter atestação humana específica de titularidade/direitos (ou licença documentada) antes de liberação comercial; para os grupos com fonte curricular/institucional de terceiro, isso inclui validar essa fonte (autorização do docente/instituição ou reautoria preservando tema/competência)."
